# enricher v3.3.1
# Feature file:  miniexExample_featureFileGO.out
# Gene set file: miniexExample_setFileRegulons.out
# Input: n_gen=1548,  n_set=61, n_ftr=2392
# Options: min-hits=2 fdr=0.05 find-depleted=0
#          min-genes=1 max-genes=1548
#          min-information-content=0 max-information-content=1
# Background: 4999 genes used in background (from background file 'miniexExample_expressedGenes.txt')
set_id	ftr_id	p-val	q-val	enr_fold	set_size	ftr_size	ftr_ic	n_hits	hits
AT1G16490_Cluster_4	GO:0090567	0.0191604	0.0296021	3.84391	153	34	0.519878	4	AT1G20090,AT3G02780,AT4G20270,AT4G29350
AT1G16490_Cluster_4	GO:0000038	0.00536231	0.0109586	16.3366	153	4	0.811253	2	AT2G32720,AT1G19440
AT1G16490_Cluster_4	GO:0000226	0.0290902	0.0412212	7.26071	153	9	0.700843	2	AT2G01910,AT1G20090
AT1G16490_Cluster_4	GO:0007017	0.0290902	0.0412212	7.26071	153	9	0.700843	2	AT2G01910,AT1G20090
AT1G16490_Cluster_4	GO:0010053	0.00011558	0.000489126	9.60977	153	17	0.614252	5	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0010054	5.89489e-05	0.000273061	10.8911	153	15	0.631293	5	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0010118	2.6553e-05	0.000138579	12.5666	153	13	0.650776	5	AT1G70410,AT1G20090,AT5G54160,AT5G44790,AT1G23030
AT1G16490_Cluster_4	GO:0010119	5.60279e-06	3.56976e-05	16.3366	153	10	0.686498	5	AT1G70410,AT1G20090,AT5G54160,AT5G44790,AT1G23030
AT1G16490_Cluster_4	GO:0021700	3.70492e-05	0.000184213	8.91087	153	22	0.579148	6	AT1G47240,AT4G18710,AT1G49240,AT5G54800,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0048469	5.89489e-05	0.000273061	10.8911	153	15	0.631293	5	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0048764	5.89489e-05	0.000273061	10.8911	153	15	0.631293	5	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0048765	5.89489e-05	0.000273061	10.8911	153	15	0.631293	5	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0048767	0.00287977	0.00674579	9.80196	153	10	0.686498	3	AT1G47240,AT1G49240,AT1G20090
AT1G16490_Cluster_4	GO:0071695	0.000268809	0.000997571	8.1683	153	20	0.592124	5	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0080147	0.000344776	0.00123423	10.8911	153	12	0.661674	4	AT1G47240,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0090558	2.46907e-05	0.000130142	7.62375	153	30	0.536919	7	AT1G47240,AT1G70410,AT1G33240,AT4G18710,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0090627	0.000268809	0.000997571	8.1683	153	20	0.592124	5	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT3G61440
AT1G16490_Cluster_4	GO:0010214	0.00140603	0.00384538	12.2525	153	8	0.716879	3	AT3G48990,AT1G29160,AT5G54160
AT1G16490_Cluster_4	GO:0000041	0.00287977	0.00674579	9.80196	153	10	0.686498	3	AT1G47240,AT5G44790,AT3G56240
AT1G16490_Cluster_4	GO:0006873	0.0356429	0.0484443	6.53464	153	10	0.686498	2	AT1G47240,AT3G56240
AT1G16490_Cluster_4	GO:0030003	0.0356429	0.0484443	6.53464	153	10	0.686498	2	AT1G47240,AT3G56240
AT1G16490_Cluster_4	GO:0050801	0.00184632	0.00478631	7.26071	153	18	0.606469	4	AT1G47240,AT5G34850,AT4G34600,AT3G56240
AT1G16490_Cluster_4	GO:0055080	0.0117442	0.020256	6.12623	153	16	0.622506	3	AT1G47240,AT4G34600,AT3G56240
AT1G16490_Cluster_4	GO:0098771	0.00184632	0.00478631	7.26071	153	18	0.606469	4	AT1G47240,AT5G34850,AT4G34600,AT3G56240
AT1G16490_Cluster_4	GO:0090332	0.0176645	0.0277181	9.3352	153	7	0.73506	2	AT5G54160,AT1G23030
AT1G16490_Cluster_4	GO:0090333	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT5G54160,AT1G23030
AT1G16490_Cluster_4	GO:0009268	0.00875801	0.0161186	13.0693	153	5	0.780871	2	AT2G30360,AT4G34600
AT1G16490_Cluster_4	GO:0006163	0.00504694	0.0104466	8.1683	153	12	0.661674	3	AT5G03300,AT1G65930,AT1G79550
AT1G16490_Cluster_4	GO:0006753	0.00975817	0.0175223	6.53464	153	15	0.631293	3	AT5G03300,AT1G65930,AT1G79550
AT1G16490_Cluster_4	GO:0009117	0.00975817	0.0175223	6.53464	153	15	0.631293	3	AT5G03300,AT1G65930,AT1G79550
AT1G16490_Cluster_4	GO:0009150	0.0290902	0.0412212	7.26071	153	9	0.700843	2	AT5G03300,AT1G79550
AT1G16490_Cluster_4	GO:0009259	0.0290902	0.0412212	7.26071	153	9	0.700843	2	AT5G03300,AT1G79550
AT1G16490_Cluster_4	GO:0019637	0.0218681	0.0328454	4.90098	153	20	0.592124	3	AT5G03300,AT1G65930,AT1G79550
AT1G16490_Cluster_4	GO:0019693	0.0290902	0.0412212	7.26071	153	9	0.700843	2	AT5G03300,AT1G79550
AT1G16490_Cluster_4	GO:0046148	0.0290902	0.0412212	7.26071	153	9	0.700843	2	AT3G02780,AT5G54160
AT1G16490_Cluster_4	GO:0010374	0.0230839	0.0342497	8.1683	153	8	0.716879	2	AT1G70410,AT1G33240
AT1G16490_Cluster_4	GO:0045892	0.0282587	0.0402326	4.45544	153	22	0.579148	3	AT1G33240,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0045934	0.031786	0.0442076	4.26172	153	23	0.573095	3	AT1G33240,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0051253	0.0282587	0.0402326	4.45544	153	22	0.579148	3	AT1G33240,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:1902679	0.0282587	0.0402326	4.45544	153	22	0.579148	3	AT1G33240,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0001558	0.000525437	0.00174166	16.3366	153	6	0.756048	3	AT1G47240,AT1G33240,AT2G20610
AT1G16490_Cluster_4	GO:0051128	0.000486209	0.00163613	10.0533	153	13	0.650776	4	AT1G47240,AT1G33240,AT2G01910,AT2G20610
AT1G16490_Cluster_4	GO:2000038	0.000930798	0.00278176	32.6732	153	2	0.905626	2	AT1G70410,AT1G33240
AT1G16490_Cluster_4	GO:0022603	0.0176645	0.0277181	9.3352	153	7	0.73506	2	AT1G47240,AT4G34600
AT1G16490_Cluster_4	GO:0065009	0.0290902	0.0412212	7.26071	153	9	0.700843	2	AT1G47960,AT4G23690
AT1G16490_Cluster_4	GO:0009267	0.00287977	0.00674579	9.80196	153	10	0.686498	3	AT3G59370,AT1G73010,AT1G43910
AT1G16490_Cluster_4	GO:0031667	0.00228356	0.00565624	6.87857	153	19	0.599108	4	AT3G59370,AT1G73010,AT1G43910,AT1G66180
AT1G16490_Cluster_4	GO:0031669	0.0038714	0.00848514	8.91087	153	11	0.673521	3	AT3G59370,AT1G73010,AT1G43910
AT1G16490_Cluster_4	GO:0042594	0.0117442	0.020256	6.12623	153	16	0.622506	3	AT3G59370,AT1G73010,AT1G43910
AT1G16490_Cluster_4	GO:0009636	0.0117442	0.020256	6.12623	153	16	0.622506	3	AT3G24170,AT3G61440,AT1G78370
AT1G16490_Cluster_4	GO:0045595	0.0230839	0.0342497	8.1683	153	8	0.716879	2	AT1G47240,AT4G20270
AT1G16490_Cluster_4	GO:0071241	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT1G47240,AT4G35040
AT1G16490_Cluster_4	GO:0071248	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT1G47240,AT4G35040
AT1G16490_Cluster_4	GO:0050790	0.0230839	0.0342497	8.1683	153	8	0.716879	2	AT1G47960,AT4G23690
AT1G16490_Cluster_4	GO:0002237	0.0230839	0.0342497	8.1683	153	8	0.716879	2	AT3G59370,AT1G79550
AT1G16490_Cluster_4	GO:0043603	0.0218681	0.0328454	4.90098	153	20	0.592124	3	AT4G17050,AT1G65960,AT5G54160
AT1G16490_Cluster_4	GO:1901605	0.00228356	0.00565624	6.87857	153	19	0.599108	4	AT5G16600,AT1G65960,AT3G61440,AT4G31500
AT1G16490_Cluster_4	GO:0098754	0.0079835	0.015046	7.0014	153	14	0.640686	3	AT3G24170,AT3G61440,AT1G78370
AT1G16490_Cluster_4	GO:0043648	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT3G48990,AT1G65960
AT1G16490_Cluster_4	GO:0008154	0.000268754	0.000997571	19.6039	153	5	0.780871	3	AT2G31200,AT5G59880,AT4G29350
AT1G16490_Cluster_4	GO:0006090	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT2G36530,AT1G79550
AT1G16490_Cluster_4	GO:0006096	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT2G36530,AT1G79550
AT1G16490_Cluster_4	GO:0016052	0.0230839	0.0342497	8.1683	153	8	0.716879	2	AT2G36530,AT1G79550
AT1G16490_Cluster_4	GO:0015748	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT5G54800,AT1G80300
AT1G16490_Cluster_4	GO:0009683	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT2G20610,AT4G31500
AT1G16490_Cluster_4	GO:0009684	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT2G20610,AT4G31500
AT1G16490_Cluster_4	GO:0018958	0.00536231	0.0109586	16.3366	153	4	0.811253	2	AT5G54160,AT4G23690
AT1G16490_Cluster_4	GO:0048830	0.000930798	0.00278176	32.6732	153	2	0.905626	2	AT2G20610,AT4G31500
AT1G16490_Cluster_4	GO:0009812	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT2G40890,AT5G54160
AT1G16490_Cluster_4	GO:0009813	0.00875801	0.0161186	13.0693	153	5	0.780871	2	AT2G40890,AT5G54160
AT1G16490_Cluster_4	GO:0008652	0.0079835	0.015046	7.0014	153	14	0.640686	3	AT5G16600,AT3G61440,AT4G31500
AT1G16490_Cluster_4	GO:0009073	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT5G16600,AT4G31500
AT1G16490_Cluster_4	GO:0080167	0.0290902	0.0412212	7.26071	153	9	0.700843	2	AT2G30490,AT3G02910
AT1G16490_Cluster_4	GO:1901607	0.0079835	0.015046	7.0014	153	14	0.640686	3	AT5G16600,AT3G61440,AT4G31500
AT1G16490_Cluster_4	GO:0051592	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT3G59370,AT2G30360
AT1G16490_Cluster_4	GO:0030042	0.00273614	0.00649987	21.7821	153	3	0.850421	2	AT2G31200,AT5G59880
AT1G16490_Cluster_4	GO:0032984	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT2G31200,AT5G59880
AT1G16490_Cluster_4	GO:0051261	0.00536231	0.0109586	16.3366	153	4	0.811253	2	AT2G31200,AT5G59880
AT1G16490_Cluster_4	GO:0007033	0.000109974	0.000468958	24.5049	153	4	0.811253	3	AT4G18710,AT5G54800,AT3G18820
AT1G16490_Cluster_4	GO:0010555	0.000268754	0.000997571	19.6039	153	5	0.780871	3	AT3G59370,AT5G54160,AT5G23750
AT1G16490_Cluster_22.1	GO:0009987	1.59891e-16	1.1299e-14	3.55182	105	630	0.122401	47	AT2G40890,AT2G22500,AT1G44350,AT1G68840,AT2G32720,AT1G74100,AT3G49530,AT5G07460,AT2G24762,AT5G04590,AT3G52800,AT5G13420,AT3G19580,AT1G51680,AT3G22200,AT1G55920,AT1G22740,AT5G03300,AT4G27260,AT4G12720,AT4G36900,AT3G22890,AT1G16490,AT2G30490,AT1G69640,AT4G25490,AT5G54510,AT5G54160,AT3G59370,AT1G22280,AT4G24960,AT5G16600,AT5G47640,AT4G37710,AT1G10140,AT1G79180,AT2G37170,AT1G65960,AT5G51990,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT3G49940,AT4G22570,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0044085	0.0276333	0.039613	3.46251	105	55	0.454393	4	AT1G16490,AT5G54160,AT5G16600,AT1G79180
AT1G16490_Cluster_22.1	GO:0003006	0.034385	0.0469916	2.46256	105	116	0.352788	6	AT3G19580,AT3G22200,AT5G54160,AT4G24960,AT5G47640,AT3G15210
AT1G16490_Cluster_22.1	GO:0007275	0.000436435	0.00149767	2.91945	105	212	0.270689	13	AT2G44300,AT3G19580,AT3G22200,AT4G36900,AT2G30490,AT1G69640,AT5G54160,AT4G24960,AT5G47640,AT3G15210,AT5G04340,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0009791	0.00405756	0.00880976	3.09655	105	123	0.34481	8	AT3G19580,AT1G69640,AT5G54160,AT4G24960,AT5G47640,AT3G15210,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0010154	0.0346183	0.0472559	3.22776	105	59	0.444834	4	AT3G19580,AT3G22200,AT5G54160,AT3G15210
AT1G16490_Cluster_22.1	GO:0032501	0.00115494	0.00328584	2.63372	105	235	0.256665	13	AT2G44300,AT3G19580,AT3G22200,AT4G36900,AT2G30490,AT1G69640,AT5G54160,AT4G24960,AT5G47640,AT3G15210,AT5G04340,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0032502	8.24387e-05	0.000367326	2.94113	105	259	0.243425	16	AT2G44300,AT3G19580,AT3G22200,AT1G22740,AT4G36900,AT2G30490,AT1G69640,AT5G54510,AT5G54160,AT4G24960,AT5G47640,AT3G15210,AT1G28370,AT5G04340,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0048608	0.0149983	0.0243249	2.9756	105	96	0.378554	6	AT3G19580,AT3G22200,AT5G54160,AT4G24960,AT5G47640,AT3G15210
AT1G16490_Cluster_22.1	GO:0048731	0.00225339	0.00560635	2.88543	105	165	0.304814	10	AT2G44300,AT3G19580,AT3G22200,AT4G36900,AT5G54160,AT4G24960,AT5G47640,AT3G15210,AT5G04340,AT3G50060
AT1G16490_Cluster_22.1	GO:0048856	4.88029e-05	0.000232472	3.07158	105	248	0.249334	16	AT2G44300,AT3G19580,AT3G22200,AT1G22740,AT4G36900,AT2G30490,AT1G69640,AT5G54510,AT5G54160,AT4G24960,AT5G47640,AT3G15210,AT1G28370,AT5G04340,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0061458	0.0149983	0.0243249	2.9756	105	96	0.378554	6	AT3G19580,AT3G22200,AT5G54160,AT4G24960,AT5G47640,AT3G15210
AT1G16490_Cluster_22.1	GO:0001666	1.03946e-06	8.04253e-06	9.76606	105	39	0.501198	8	AT2G22500,AT1G68840,AT3G52800,AT4G12720,AT4G37710,AT1G10140,AT3G15210,AT5G04340
AT1G16490_Cluster_22.1	GO:0006950	7.71739e-16	4.73867e-14	5.30838	105	287	0.229449	32	AT2G32240,AT2G22500,AT1G44350,AT5G23750,AT1G68840,AT1G74100,AT3G49530,AT5G07460,AT5G04590,AT3G52800,AT2G21620,AT3G19580,AT1G51680,AT3G22200,AT1G55920,AT2G27080,AT4G20830,AT4G12720,AT2G30490,AT4G25490,AT4G25470,AT5G54160,AT3G59370,AT4G24960,AT1G56600,AT5G47640,AT4G37710,AT1G10140,AT2G37170,AT3G15210,AT2G20880,AT5G04340
AT1G16490_Cluster_22.1	GO:0007154	5.03158e-05	0.000238269	4.62228	105	103	0.368971	10	AT3G49530,AT3G22200,AT1G55920,AT4G12720,AT5G54510,AT3G59370,AT1G22280,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0007165	0.00189932	0.00489474	3.92078	105	85	0.395123	7	AT3G49530,AT4G12720,AT5G54510,AT1G22280,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0009611	0.0132262	0.0221684	5.95119	105	24	0.567301	3	AT1G74100,AT1G51680,AT2G30490
AT1G16490_Cluster_22.1	GO:0009628	1.2015e-20	1.95146e-18	6.94731	105	233	0.257829	34	AT2G22500,AT5G23750,AT1G68840,AT3G52360,AT4G14130,AT3G02910,AT3G49530,AT5G07460,AT5G04590,AT3G52800,AT2G21620,AT3G19580,AT1G51680,AT3G22200,AT1G55920,AT4G12720,AT1G16490,AT2G30490,AT1G69640,AT4G25490,AT4G25470,AT5G54160,AT3G59370,AT1G22280,AT4G24960,AT1G56600,AT5G47640,AT4G37710,AT1G10140,AT1G79180,AT2G37170,AT3G15210,AT2G20880,AT5G04340
AT1G16490_Cluster_22.1	GO:0009719	5.04836e-08	5.26535e-07	5.14698	105	148	0.319618	16	AT2G32240,AT1G44350,AT1G74100,AT5G09980,AT3G19580,AT1G04240,AT4G27260,AT5G54510,AT3G59370,AT4G24960,AT1G56600,AT2G33310,AT2G37170,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0009725	4.15317e-08	4.43974e-07	5.21748	105	146	0.321471	16	AT2G32240,AT1G44350,AT1G74100,AT5G09980,AT3G19580,AT1G04240,AT4G27260,AT5G54510,AT3G59370,AT4G24960,AT1G56600,AT2G33310,AT2G37170,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0009737	0.000650665	0.00207184	4.6939	105	71	0.419627	7	AT2G32240,AT3G19580,AT3G59370,AT4G24960,AT1G56600,AT2G37170,AT3G15210
AT1G16490_Cluster_22.1	GO:0009755	0.0276333	0.039613	3.46251	105	55	0.454393	4	AT5G54510,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0009966	0.010373	0.0183305	6.49221	105	22	0.579148	3	AT3G49530,AT3G15210,AT3G50060
AT1G16490_Cluster_22.1	GO:0010033	8.97734e-14	3.34821e-12	5.51698	105	233	0.257829	27	AT2G32240,AT1G44350,AT5G23750,AT1G74100,AT3G49530,AT5G09980,AT3G52800,AT2G21620,AT5G13420,AT3G19580,AT3G22200,AT1G04240,AT4G27260,AT4G25490,AT5G54510,AT5G54160,AT3G59370,AT4G24960,AT1G56600,AT2G33310,AT5G47640,AT2G37170,AT3G15210,AT1G28370,AT2G20880,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0010646	0.010373	0.0183305	6.49221	105	22	0.579148	3	AT3G49530,AT3G15210,AT3G50060
AT1G16490_Cluster_22.1	GO:0023051	0.010373	0.0183305	6.49221	105	22	0.579148	3	AT3G49530,AT3G15210,AT3G50060
AT1G16490_Cluster_22.1	GO:0023052	0.0020325	0.00516346	3.87519	105	86	0.393531	7	AT3G49530,AT4G12720,AT5G54510,AT1G22280,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0032870	0.0106154	0.0186733	3.71949	105	64	0.433759	5	AT5G54510,AT3G59370,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0033554	2.0569e-08	2.36991e-07	7.11407	105	87	0.391957	13	AT2G22500,AT1G68840,AT3G49530,AT5G07460,AT3G52800,AT1G55920,AT4G12720,AT3G59370,AT4G37710,AT1G10140,AT3G15210,AT2G20880,AT5G04340
AT1G16490_Cluster_22.1	GO:0033993	0.000111182	0.000473605	4.21323	105	113	0.356356	10	AT2G32240,AT1G44350,AT1G74100,AT5G09980,AT3G19580,AT3G59370,AT4G24960,AT1G56600,AT2G37170,AT3G15210
AT1G16490_Cluster_22.1	GO:0036293	1.27691e-06	9.66442e-06	9.5219	105	40	0.497751	8	AT2G22500,AT1G68840,AT3G52800,AT4G12720,AT4G37710,AT1G10140,AT3G15210,AT5G04340
AT1G16490_Cluster_22.1	GO:0036294	1.03946e-06	8.04253e-06	9.76606	105	39	0.501198	8	AT2G22500,AT1G68840,AT3G52800,AT4G12720,AT4G37710,AT1G10140,AT3G15210,AT5G04340
AT1G16490_Cluster_22.1	GO:0042221	3.54438e-19	4.03299e-17	5.38441	105	336	0.207987	38	AT2G32240,AT2G22500,AT1G44350,AT5G23750,AT1G68840,AT1G74100,AT3G49530,AT5G07460,AT2G45290,AT5G09980,AT3G52800,AT2G21620,AT5G13420,AT3G19580,AT3G22200,AT1G04240,AT4G27260,AT4G12720,AT3G22890,AT4G25490,AT5G54510,AT5G54160,AT3G59370,AT4G24960,AT1G56600,AT2G33310,AT5G47640,AT4G37710,AT1G11860,AT1G10140,AT2G37170,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT4G13930,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0048519	0.000310598	0.00113026	5.28995	105	63	0.435903	7	AT1G68840,AT3G19580,AT4G36900,AT4G24960,AT3G15210,AT3G49940,AT1G70410
AT1G16490_Cluster_22.1	GO:0048523	0.000558524	0.00183775	5.71314	105	50	0.467369	6	AT1G68840,AT3G19580,AT4G36900,AT4G24960,AT3G15210,AT3G49940
AT1G16490_Cluster_22.1	GO:0048583	0.0014852	0.00401181	4.76095	105	60	0.442546	6	AT1G44350,AT3G49530,AT4G12720,AT3G15210,AT2G20880,AT3G50060
AT1G16490_Cluster_22.1	GO:0050789	3.78278e-10	6.64792e-09	4.20579	105	283	0.23136	25	AT1G44350,AT1G68840,AT3G49530,AT2G24762,AT3G19580,AT1G22740,AT4G27260,AT4G12720,AT4G36900,AT1G16490,AT4G25490,AT5G54510,AT5G54160,AT1G22280,AT4G24960,AT5G16600,AT5G47640,AT1G79180,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT3G49940,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0050794	4.33703e-11	9.30221e-10	4.86225	105	235	0.256665	24	AT1G68840,AT3G49530,AT2G24762,AT3G19580,AT1G22740,AT4G27260,AT4G12720,AT4G36900,AT1G16490,AT4G25490,AT5G54510,AT5G54160,AT1G22280,AT4G24960,AT5G16600,AT5G47640,AT1G79180,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT3G49940,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0050896	8.32532e-27	3.65454e-24	5.12867	105	492	0.156063	53	AT2G32240,AT2G22500,AT2G44300,AT1G44350,AT5G23750,AT1G68840,AT3G52360,AT1G74100,AT4G14130,AT3G02910,AT3G49530,AT5G07460,AT5G04590,AT2G45290,AT5G09980,AT3G52800,AT2G21620,AT5G13420,AT3G19580,AT1G51680,AT3G22200,AT1G55920,AT1G04240,AT2G27080,AT4G20830,AT4G27260,AT4G12720,AT3G22890,AT1G16490,AT2G30490,AT1G69640,AT4G25490,AT5G54510,AT4G25470,AT5G54160,AT3G59370,AT1G22280,AT4G24960,AT1G56600,AT2G33310,AT5G47640,AT4G37710,AT1G11860,AT1G10140,AT1G79180,AT2G37170,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT4G13930,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0051716	9.16009e-08	9.03007e-07	4.62493	105	175	0.296803	17	AT2G22500,AT1G68840,AT3G49530,AT5G07460,AT3G52800,AT1G55920,AT4G12720,AT5G54510,AT3G59370,AT1G22280,AT4G37710,AT1G10140,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT3G50060
AT1G16490_Cluster_22.1	GO:0065007	4.17615e-09	5.63725e-08	3.75469	105	317	0.215913	25	AT1G44350,AT1G68840,AT3G49530,AT2G24762,AT3G19580,AT1G22740,AT4G27260,AT4G12720,AT4G36900,AT1G16490,AT4G25490,AT5G54510,AT5G54160,AT1G22280,AT4G24960,AT5G16600,AT5G47640,AT1G79180,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT3G49940,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0070482	1.27691e-06	9.66442e-06	9.5219	105	40	0.497751	8	AT2G22500,AT1G68840,AT3G52800,AT4G12720,AT4G37710,AT1G10140,AT3G15210,AT5G04340
AT1G16490_Cluster_22.1	GO:0070887	2.66133e-07	2.34981e-06	5.28995	105	126	0.341529	14	AT2G22500,AT1G68840,AT3G49530,AT5G07460,AT3G52800,AT4G12720,AT5G54510,AT3G59370,AT4G37710,AT1G10140,AT3G15210,AT1G28370,AT5G04340,AT3G50060
AT1G16490_Cluster_22.1	GO:0071310	0.00433784	0.00925467	3.86023	105	74	0.413992	6	AT3G49530,AT5G54510,AT3G59370,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0071453	1.03946e-06	8.04253e-06	9.76606	105	39	0.501198	8	AT2G22500,AT1G68840,AT3G52800,AT4G12720,AT4G37710,AT1G10140,AT3G15210,AT5G04340
AT1G16490_Cluster_22.1	GO:0071456	8.40738e-07	6.64951e-06	10.0231	105	38	0.504734	8	AT2G22500,AT1G68840,AT3G52800,AT4G12720,AT4G37710,AT1G10140,AT3G15210,AT5G04340
AT1G16490_Cluster_22.1	GO:0071495	0.01204	0.0206546	3.60678	105	66	0.429569	5	AT5G54510,AT3G59370,AT3G15210,AT1G28370,AT3G50060
AT1G16490_Cluster_22.1	GO:0097305	0.000650665	0.00207184	4.6939	105	71	0.419627	7	AT2G32240,AT3G19580,AT3G59370,AT4G24960,AT1G56600,AT2G37170,AT3G15210
AT1G16490_Cluster_22.1	GO:1901700	9.09694e-11	1.8525e-09	5.1852	105	202	0.277267	22	AT2G32240,AT1G44350,AT5G23750,AT1G74100,AT3G49530,AT5G09980,AT3G52800,AT2G21620,AT5G13420,AT3G19580,AT4G12720,AT4G25490,AT5G54160,AT3G59370,AT4G24960,AT1G56600,AT5G47640,AT2G37170,AT3G15210,AT2G20880,AT3G50060,AT1G70410
AT1G16490_Cluster_22.1	GO:0010035	2.72409e-09	3.82589e-08	5.82275	105	139	0.32816	17	AT2G32240,AT2G45290,AT2G21620,AT5G13420,AT3G19580,AT3G22200,AT4G12720,AT3G22890,AT4G25490,AT3G59370,AT4G24960,AT1G56600,AT5G47640,AT1G11860,AT2G37170,AT2G20880,AT4G13930
AT1G16490_Cluster_22.1	GO:0010038	0.000125791	0.000525716	5.21748	105	73	0.415844	8	AT2G32240,AT2G45290,AT5G13420,AT3G22200,AT3G22890,AT3G59370,AT1G11860,AT4G13930
AT1G16490_Cluster_22.1	GO:0046686	7.99106e-05	0.000356614	6.53464	105	51	0.464673	7	AT2G32240,AT2G45290,AT5G13420,AT3G22200,AT3G22890,AT1G11860,AT4G13930
AT1G16490_Cluster_22.1	GO:0009733	0.000348574	0.00124385	7.93492	105	30	0.536919	5	AT1G04240,AT4G27260,AT5G54510,AT2G33310,AT3G50060
AT1G16490_Cluster_22.1	GO:0008152	1.08225e-16	7.89729e-15	4.43144	105	419	0.17793	39	AT2G40890,AT1G44350,AT1G68840,AT2G32720,AT1G74100,AT3G49530,AT5G07460,AT5G04590,AT5G13420,AT3G19580,AT1G51680,AT3G22200,AT1G22740,AT5G03300,AT4G27260,AT4G12720,AT4G36900,AT3G22890,AT1G16490,AT2G30490,AT1G69640,AT4G25490,AT5G54160,AT1G22280,AT4G24960,AT1G56600,AT5G16600,AT5G47640,AT5G67090,AT1G79180,AT1G65960,AT5G51990,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT3G49940,AT4G22570,AT3G50060
AT1G16490_Cluster_22.1	GO:0009058	3.68659e-12	9.6176e-11	4.95139	105	250	0.248241	26	AT2G40890,AT1G68840,AT2G32720,AT1G74100,AT3G49530,AT5G13420,AT3G19580,AT5G03300,AT4G27260,AT4G12720,AT4G36900,AT1G16490,AT2G30490,AT1G69640,AT4G25490,AT5G54160,AT5G16600,AT5G47640,AT1G79180,AT3G15210,AT1G28370,AT2G20880,AT5G04340,AT3G49940,AT4G22570,AT3G50060
